filename,class_md,score,x_norm,y_norm,w_norm,h_norm
G07-A-2023-07-25/G07-A-2023-07-25__2021-10-28__03-03-00(1).JPG,empty,,,,,
G07-A-2023-07-25/G07-A-2023-07-25__2021-10-28__03-03-01(2).JPG,animal,0.139,0.0,0.8222,0.1395,0.08958
G07-A-2023-07-25/G07-A-2023-07-25__2021-10-28__03-03-02(3).JPG,animal,0.00787,0.0,0.5986,0.0927,0.2756
G07-A-2023-07-25/G07-A-2023-07-25__2021-10-28__03-03-02(3).JPG,animal,0.019,0.0,0.8243,0.09791,0.1048
G07-A-2023-07-25/G07-A-2023-07-25__2021-10-28__03-03-02(3).JPG,animal,0.0194,0.0,0.8236,0.09322,0.04236
G07-A-2023-07-25/G07-A-2023-07-25__2021-10-28__03-04-02(1).JPG,empty,,,,,
G07-A-2023-07-25/G07-A-2023-07-25__2021-10-28__03-04-03(2).JPG,empty,,,,,
G07-A-2023-07-25/G07-A-2023-07-25__2021-10-28__03-04-04(3).JPG,empty,,,,,
G07-A-2023-07-25/G07-A-2023-07-25__2021-10-28__03-05-03(1).JPG,empty,,,,,
G07-A-2023-07-25/G07-A-2023-07-25__2021-10-28__03-05-04(2).JPG,empty,,,,,
G07-A-2023-07-25/G07-A-2023-07-25__2021-10-28__03-05-05(3).JPG,empty,,,,,
G07-A-2023-07-25/G07-A-2023-07-25__2021-10-28__03-12-55(1).JPG,animal,0.0893,0.2963,0.5965,0.2093,0.152
G07-A-2023-07-25/G07-A-2023-07-25__2021-10-28__03-12-56(2).JPG,animal,0.00904,0.04947,0.7944,0.2213,0.1361
G07-A-2023-07-25/G07-A-2023-07-25__2021-10-28__03-12-57(3).JPG,animal,0.00591,0.863,0.5993,0.1364,0.08333
G07-A-2023-07-25/G07-A-2023-07-25__2021-10-28__03-19-39(1).JPG,animal,0.0214,0.5005,0.2215,0.03177,0.04305
G07-A-2023-07-25/G07-A-2023-07-25__2021-10-28__03-19-40(2).JPG,empty,,,,,
G07-A-2023-07-25/G07-A-2023-07-25__2021-10-28__03-19-41(3).JPG,empty,,,,,
G07-A-2023-07-25/G07-A-2023-07-25__2021-10-28__03-21-53(1).JPG,empty,,,,,
G07-A-2023-07-25/G07-A-2023-07-25__2021-10-28__03-21-54(2).JPG,empty,,,,,
G07-A-2023-07-25/G07-A-2023-07-25__2021-10-28__03-21-55(3).JPG,empty,,,,,
G07-A-2023-07-25/G07-A-2023-07-25__2021-10-28__03-22-55(1).JPG,empty,,,,,
G07-A-2023-07-25/G07-A-2023-07-25__2021-10-28__03-22-56(2).JPG,empty,,,,,
G07-A-2023-07-25/G07-A-2023-07-25__2021-10-28__03-22-57(3).JPG,empty,,,,,
G07-A-2023-07-25/G07-A-2023-07-25__2021-10-28__03-25-23(1).JPG,empty,,,,,
G07-A-2023-07-25/G07-A-2023-07-25__2021-10-28__03-25-24(2).JPG,empty,,,,,
G07-A-2023-07-25/G07-A-2023-07-25__2021-10-28__03-25-25(3).JPG,empty,,,,,
G07-A-2023-07-25/G07-A-2023-07-25__2021-10-28__03-27-24(1).JPG,empty,,,,,
G07-A-2023-07-25/G07-A-2023-07-25__2021-10-28__03-27-25(2).JPG,empty,,,,,
G07-A-2023-07-25/G07-A-2023-07-25__2021-10-28__03-27-26(3).JPG,empty,,,,,
G07-A-2023-07-25/G07-A-2023-07-25__2021-10-28__03-28-50(1).JPG,empty,,,,,
G07-A-2023-07-25/G07-A-2023-07-25__2021-10-28__03-28-51(2).JPG,empty,,,,,
G07-A-2023-07-25/G07-A-2023-07-25__2021-10-28__03-28-52(3).JPG,empty,,,,,
G07-A-2023-07-25/G07-A-2023-07-25__2021-10-28__03-30-32(1).JPG,empty,,,,,
G07-A-2023-07-25/G07-A-2023-07-25__2021-10-28__03-30-33(2).JPG,empty,,,,,
G07-A-2023-07-25/G07-A-2023-07-25__2021-10-28__03-30-34(3).JPG,empty,,,,,
G07-A-2023-07-25/G07-A-2023-07-25__2021-10-28__03-51-16(1).JPG,empty,,,,,
G07-A-2023-07-25/G07-A-2023-07-25__2021-10-28__03-51-17(2).JPG,empty,,,,,
G07-A-2023-07-25/G07-A-2023-07-25__2021-10-28__03-51-18(3).JPG,empty,,,,,
G07-A-2023-07-25/G07-A-2023-07-25__2021-10-28__03-54-32(1).JPG,empty,,,,,
G07-A-2023-07-25/G07-A-2023-07-25__2021-10-28__03-54-33(2).JPG,empty,,,,,
G07-A-2023-07-25/G07-A-2023-07-25__2021-10-28__03-54-34(3).JPG,empty,,,,,
G07-A-2023-07-25/G07-A-2023-07-25__2021-10-28__09-05-18(1).JPG,empty,,,,,
G07-A-2023-07-25/G07-A-2023-07-25__2021-10-28__09-05-18(2).JPG,empty,,,,,
G07-A-2023-07-25/G07-A-2023-07-25__2021-10-28__09-05-19(3).JPG,empty,,,,,
G07-A-2023-07-25/G07-A-2023-07-25__2021-10-28__12-36-30(1).JPG,empty,,,,,
G07-A-2023-07-25/G07-A-2023-07-25__2021-10-28__12-36-31(2).JPG,empty,,,,,
G07-A-2023-07-25/G07-A-2023-07-25__2021-10-28__12-36-32(3).JPG,empty,,,,,
G07-A-2023-07-25/G07-A-2023-07-25__2021-10-28__14-52-57(1).JPG,empty,,,,,
G07-A-2023-07-25/G07-A-2023-07-25__2021-10-28__14-52-58(2).JPG,empty,,,,,
G07-A-2023-07-25/G07-A-2023-07-25__2021-10-28__14-52-59(3).JPG,empty,,,,,
