filename,class_md,score,x_norm,y_norm,w_norm,h_norm
P09-A-2023-10-30/P09-A-2023-10-30__2021-09-15__16-25-37(2).JPG,person,0.748,0.0,0.0,1.0,0.9333
P09-A-2023-10-30/P09-A-2023-10-30__2021-09-15__16-25-37(3).JPG,animal,0.00796,0.8843,0.001388,0.1156,0.8159
P09-A-2023-10-30/P09-A-2023-10-30__2021-09-15__16-25-37(3).JPG,animal,0.032,0.9552,0.0,0.04479,0.8159
P09-A-2023-10-30/P09-A-2023-10-30__2021-09-15__16-26-48(1).JPG,animal,0.322,0.8942,0.6638,0.1057,0.1604
P09-A-2023-10-30/P09-A-2023-10-30__2021-09-15__16-26-49(2).JPG,animal,0.0117,0.8947,0.6638,0.1052,0.1548
P09-A-2023-10-30/P09-A-2023-10-30__2021-09-15__16-26-50(3).JPG,animal,0.0292,0.8947,0.6645,0.1052,0.1437
P09-A-2023-10-30/P09-A-2023-10-30__2021-09-15__16-27-50(1).JPG,animal,0.00973,0.951,0.693,0.04895,0.1187
P09-A-2023-10-30/P09-A-2023-10-30__2021-09-15__16-27-50(1).JPG,animal,0.0237,0.8953,0.6645,0.1046,0.1416
P09-A-2023-10-30/P09-A-2023-10-30__2021-09-15__16-27-51(2).JPG,animal,0.0137,0.8942,0.6625,0.1057,0.1895
P09-A-2023-10-30/P09-A-2023-10-30__2021-09-15__16-27-51(2).JPG,animal,0.0594,0.9385,0.6826,0.06145,0.134
P09-A-2023-10-30/P09-A-2023-10-30__2021-09-15__16-27-52(3).JPG,animal,0.00963,0.1911,0.2749,0.1895,0.1666
P09-A-2023-10-30/P09-A-2023-10-30__2021-09-15__16-27-52(3).JPG,animal,0.0124,0.8953,0.6645,0.1046,0.134
P09-A-2023-10-30/P09-A-2023-10-30__2021-09-15__16-27-52(3).JPG,animal,0.0315,0.9432,0.6812,0.05677,0.1319
P09-A-2023-10-30/P09-A-2023-10-30__2021-09-15__16-28-51(1).JPG,animal,0.00604,0.1916,0.2694,0.1947,0.1826
P09-A-2023-10-30/P09-A-2023-10-30__2021-09-15__16-28-52(2).JPG,animal,0.00922,0.7843,0.5076,0.1036,0.07152
P09-A-2023-10-30/P09-A-2023-10-30__2021-09-15__16-28-52(2).JPG,animal,0.0388,0.1864,0.2673,0.201,0.1965
