filename,class_md,score,x_norm,y_norm,w_norm,h_norm
N16-B-2023-07-20/N16-B-2023-07-20__2022-11-04__11-26-22(1).JPG,person,0.0143,0.0,0.3657,0.2365,0.5825
N16-B-2023-07-20/N16-B-2023-07-20__2022-11-04__11-26-22(1).JPG,person,0.887,0.000434,0.2901,0.9995,0.6589
N16-B-2023-07-20/N16-B-2023-07-20__2022-11-04__11-26-22(2).JPG,person,0.0683,0.0,0.5995,0.1223,0.3487
N16-B-2023-07-20/N16-B-2023-07-20__2022-11-04__11-26-22(2).JPG,person,0.898,0.0,0.001543,1.0,0.9475
N16-B-2023-07-20/N16-B-2023-07-20__2022-11-04__11-26-23(3).JPG,person,0.95,0.0,0.001543,1.0,0.9467
N16-B-2023-07-20/N16-B-2023-07-20__2022-11-04__11-27-46(1).JPG,empty,,,,,
N16-B-2023-07-20/N16-B-2023-07-20__2022-11-04__11-27-47(2).JPG,empty,,,,,
N16-B-2023-07-20/N16-B-2023-07-20__2022-11-04__11-27-48(3).JPG,empty,,,,,
N16-B-2023-07-20/N16-B-2023-07-20__2022-11-04__11-28-55(1).JPG,empty,,,,,
N16-B-2023-07-20/N16-B-2023-07-20__2022-11-04__11-28-55(2).JPG,empty,,,,,
N16-B-2023-07-20/N16-B-2023-07-20__2022-11-04__11-28-57(3).JPG,empty,,,,,
N16-B-2023-07-20/N16-B-2023-07-20__2022-11-04__11-30-08(1).JPG,empty,,,,,
N16-B-2023-07-20/N16-B-2023-07-20__2022-11-04__11-30-08(2).JPG,empty,,,,,
N16-B-2023-07-20/N16-B-2023-07-20__2022-11-04__11-30-09(3).JPG,empty,,,,,
N16-B-2023-07-20/N16-B-2023-07-20__2022-11-04__11-31-42(1).JPG,empty,,,,,
N16-B-2023-07-20/N16-B-2023-07-20__2022-11-04__11-31-42(2).JPG,empty,,,,,
N16-B-2023-07-20/N16-B-2023-07-20__2022-11-04__11-31-43(3).JPG,empty,,,,,
N16-B-2023-07-20/N16-B-2023-07-20__2022-11-04__11-33-00(1).JPG,empty,,,,,
N16-B-2023-07-20/N16-B-2023-07-20__2022-11-04__11-33-00(2).JPG,empty,,,,,
N16-B-2023-07-20/N16-B-2023-07-20__2022-11-04__11-33-01(3).JPG,empty,,,,,
N16-B-2023-07-20/N16-B-2023-07-20__2022-11-04__11-34-09(1).JPG,empty,,,,,
N16-B-2023-07-20/N16-B-2023-07-20__2022-11-04__11-34-09(2).JPG,empty,,,,,
N16-B-2023-07-20/N16-B-2023-07-20__2022-11-04__11-34-10(3).JPG,empty,,,,,
N16-B-2023-07-20/N16-B-2023-07-20__2022-11-04__11-35-17(1).JPG,empty,,,,,
N16-B-2023-07-20/N16-B-2023-07-20__2022-11-04__11-35-17(2).JPG,empty,,,,,
N16-B-2023-07-20/N16-B-2023-07-20__2022-11-04__11-35-19(3).JPG,empty,,,,,
N16-B-2023-07-20/N16-B-2023-07-20__2022-11-04__11-36-34(1).JPG,empty,,,,,
N16-B-2023-07-20/N16-B-2023-07-20__2022-11-04__11-36-34(2).JPG,empty,,,,,
N16-B-2023-07-20/N16-B-2023-07-20__2022-11-04__11-36-36(3).JPG,empty,,,,,
N16-B-2023-07-20/N16-B-2023-07-20__2022-11-04__11-37-53(1).JPG,empty,,,,,
N16-B-2023-07-20/N16-B-2023-07-20__2022-11-04__11-37-53(2).JPG,empty,,,,,
N16-B-2023-07-20/N16-B-2023-07-20__2022-11-04__11-37-55(3).JPG,empty,,,,,
N16-B-2023-07-20/N16-B-2023-07-20__2022-11-04__11-39-12(1).JPG,empty,,,,,
N16-B-2023-07-20/N16-B-2023-07-20__2022-11-04__11-39-12(2).JPG,empty,,,,,
N16-B-2023-07-20/N16-B-2023-07-20__2022-11-04__11-39-13(3).JPG,empty,,,,,
N16-B-2023-07-20/N16-B-2023-07-20__2022-11-04__11-40-31(1).JPG,empty,,,,,
N16-B-2023-07-20/N16-B-2023-07-20__2022-11-04__11-40-31(2).JPG,empty,,,,,
N16-B-2023-07-20/N16-B-2023-07-20__2022-11-04__11-40-32(3).JPG,empty,,,,,
N16-B-2023-07-20/N16-B-2023-07-20__2022-11-04__11-42-14(1).JPG,empty,,,,,
N16-B-2023-07-20/N16-B-2023-07-20__2022-11-04__11-42-14(2).JPG,empty,,,,,
N16-B-2023-07-20/N16-B-2023-07-20__2022-11-04__11-42-15(3).JPG,empty,,,,,
N16-B-2023-07-20/N16-B-2023-07-20__2022-11-04__11-43-26(1).JPG,empty,,,,,
N16-B-2023-07-20/N16-B-2023-07-20__2022-11-04__11-43-26(2).JPG,empty,,,,,
