filename,class_md,score,x_norm,y_norm,w_norm,h_norm
K11-B-2023-08-24/K11-B-2023-08-24__2021-10-25__16-22-46(1).JPG,person,0.00506,0.8395,0.0,0.1604,0.09583
K11-B-2023-08-24/K11-B-2023-08-24__2021-10-25__16-22-46(1).JPG,person,0.0053,0.8687,0.001388,0.1307,0.9097
K11-B-2023-08-24/K11-B-2023-08-24__2021-10-25__16-22-46(1).JPG,person,0.474,0.0,0.0,0.9994,0.9312
K11-B-2023-08-24/K11-B-2023-08-24__2021-10-25__16-22-47(2).JPG,animal,0.00614,0.5531,0.6062,0.01927,0.05
K11-B-2023-08-24/K11-B-2023-08-24__2021-10-25__16-22-47(2).JPG,person,0.0409,0.0,0.001388,0.4526,0.8986
K11-B-2023-08-24/K11-B-2023-08-24__2021-10-25__16-22-47(2).JPG,person,0.203,0.0,0.0,0.9989,0.9298
K11-B-2023-08-24/K11-B-2023-08-24__2021-10-25__16-22-48(3).JPG,animal,0.0634,0.001041,0.3868,0.9989,0.5333
K11-B-2023-08-24/K11-B-2023-08-24__2021-10-26__09-15-43(1).JPG,animal,0.00848,0.5484,0.4951,0.03697,0.1152
K11-B-2023-08-24/K11-B-2023-08-24__2021-10-26__09-15-43(1).JPG,animal,0.0279,0.5041,0.4937,0.08124,0.1569
K11-B-2023-08-24/K11-B-2023-08-24__2021-10-26__09-15-44(2).JPG,animal,0.00824,0.5046,0.493,0.0802,0.1618
K11-B-2023-08-24/K11-B-2023-08-24__2021-10-26__09-15-45(3).JPG,empty,,,,,
K11-B-2023-08-24/K11-B-2023-08-24__2021-10-26__09-16-52(1).JPG,animal,0.00729,0.5489,0.4951,0.03593,0.1131
K11-B-2023-08-24/K11-B-2023-08-24__2021-10-26__09-16-52(1).JPG,animal,0.0113,0.5046,0.4944,0.0802,0.1652
K11-B-2023-08-24/K11-B-2023-08-24__2021-10-26__09-16-53(2).JPG,animal,0.00503,0.5062,0.4937,0.07864,0.1624
K11-B-2023-08-24/K11-B-2023-08-24__2021-10-26__09-16-53(2).JPG,animal,0.00511,0.1755,0.4534,0.02812,0.05277
K11-B-2023-08-24/K11-B-2023-08-24__2021-10-26__09-16-54(3).JPG,animal,0.00776,0.5385,0.4923,0.04479,0.1048
K11-B-2023-08-24/K11-B-2023-08-24__2021-10-26__09-16-54(3).JPG,animal,0.0272,0.5041,0.493,0.0802,0.15
K11-B-2023-08-24/K11-B-2023-08-24__2021-10-26__09-19-16(1).JPG,animal,0.00648,0.5468,0.4972,0.03906,0.1236
K11-B-2023-08-24/K11-B-2023-08-24__2021-10-26__09-19-16(1).JPG,animal,0.0907,0.2276,0.5965,0.1463,0.1159
K11-B-2023-08-24/K11-B-2023-08-24__2021-10-26__09-19-16(1).JPG,animal,0.104,0.5052,0.4944,0.0802,0.15
K11-B-2023-08-24/K11-B-2023-08-24__2021-10-26__09-19-17(2).JPG,animal,0.00573,0.2614,0.5902,0.1119,0.1118
K11-B-2023-08-24/K11-B-2023-08-24__2021-10-26__09-19-17(2).JPG,animal,0.00892,0.5473,0.4937,0.03854,0.1187
K11-B-2023-08-24/K11-B-2023-08-24__2021-10-26__09-19-17(2).JPG,animal,0.0439,0.5046,0.4951,0.08072,0.15
K11-B-2023-08-24/K11-B-2023-08-24__2021-10-26__09-19-18(3).JPG,animal,0.0188,0.5463,0.4465,0.03802,0.1659
K11-B-2023-08-24/K11-B-2023-08-24__2021-10-26__09-19-18(3).JPG,animal,0.0245,0.5052,0.475,0.07916,0.1798
K11-B-2023-08-24/K11-B-2023-08-24__2021-10-26__09-30-22(1).JPG,animal,0.00698,0.5578,0.1256,0.04218,0.1347
K11-B-2023-08-24/K11-B-2023-08-24__2021-10-26__09-30-22(1).JPG,animal,0.0408,0.55,0.4972,0.03281,0.1131
K11-B-2023-08-24/K11-B-2023-08-24__2021-10-26__09-30-22(1).JPG,animal,0.099,0.5046,0.4923,0.07812,0.1562
K11-B-2023-08-24/K11-B-2023-08-24__2021-10-26__09-30-23(2).JPG,animal,0.00979,0.5541,0.5006,0.0276,0.08055
K11-B-2023-08-24/K11-B-2023-08-24__2021-10-26__09-30-23(2).JPG,animal,0.0102,0.25,0.5909,0.1281,0.1263
K11-B-2023-08-24/K11-B-2023-08-24__2021-10-26__09-30-23(2).JPG,animal,0.017,0.5031,0.4951,0.07968,0.1534
K11-B-2023-08-24/K11-B-2023-08-24__2021-10-26__09-30-24(3).JPG,animal,0.00576,0.5572,0.1263,0.04166,0.1333
K11-B-2023-08-24/K11-B-2023-08-24__2021-10-26__09-30-24(3).JPG,animal,0.00721,0.5427,0.4673,0.03958,0.1534
K11-B-2023-08-24/K11-B-2023-08-24__2021-10-26__09-30-24(3).JPG,animal,0.0382,0.5041,0.4923,0.07812,0.1486
K11-B-2023-08-24/K11-B-2023-08-24__2021-10-26__09-31-25(1).JPG,animal,0.00613,0.5505,0.4965,0.03177,0.1173
K11-B-2023-08-24/K11-B-2023-08-24__2021-10-26__09-31-25(1).JPG,animal,0.00633,0.5557,0.1256,0.04374,0.1354
K11-B-2023-08-24/K11-B-2023-08-24__2021-10-26__09-31-25(1).JPG,animal,0.00804,0.5385,0.0,0.04427,0.02222
K11-B-2023-08-24/K11-B-2023-08-24__2021-10-26__09-31-25(1).JPG,animal,0.0133,0.2343,0.5902,0.1395,0.118
K11-B-2023-08-24/K11-B-2023-08-24__2021-10-26__09-31-25(1).JPG,animal,0.0502,0.5046,0.4951,0.07708,0.1486
K11-B-2023-08-24/K11-B-2023-08-24__2021-10-26__09-31-26(2).JPG,animal,0.0153,0.5479,0.4972,0.03437,0.1138
K11-B-2023-08-24/K11-B-2023-08-24__2021-10-26__09-31-26(2).JPG,animal,0.0715,0.5031,0.4951,0.07916,0.152
K11-B-2023-08-24/K11-B-2023-08-24__2021-10-26__09-31-27(3).JPG,animal,0.00602,0.564,0.1256,0.02395,0.03541
K11-B-2023-08-24/K11-B-2023-08-24__2021-10-26__09-31-27(3).JPG,animal,0.00986,0.5578,0.1263,0.04218,0.134
K11-B-2023-08-24/K11-B-2023-08-24__2021-10-26__09-31-27(3).JPG,animal,0.0105,0.5505,0.4972,0.03125,0.1236
K11-B-2023-08-24/K11-B-2023-08-24__2021-10-26__09-31-27(3).JPG,animal,0.0897,0.5052,0.4944,0.07656,0.15
K11-B-2023-08-24/K11-B-2023-08-24__2021-10-26__09-59-06(1).JPG,animal,0.00533,0.6239,0.03749,0.02708,0.04444
K11-B-2023-08-24/K11-B-2023-08-24__2021-10-26__09-59-06(1).JPG,animal,0.00609,0.5593,0.1256,0.02968,0.04236
K11-B-2023-08-24/K11-B-2023-08-24__2021-10-26__09-59-06(1).JPG,animal,0.007,0.5098,0.1055,0.02708,0.03819
K11-B-2023-08-24/K11-B-2023-08-24__2021-10-26__09-59-06(1).JPG,animal,0.0163,0.5479,0.4493,0.03333,0.1937
K11-B-2023-08-24/K11-B-2023-08-24__2021-10-26__09-59-06(1).JPG,animal,0.029,0.5098,0.6326,0.06145,0.04166
