filename,class_md,score,x_norm,y_norm,w_norm,h_norm
R09-A-2023-10-18/R09-A-2023-10-18__2020-07-24__12-08-31(1).JPG,animal,0.0273,0.0,0.3798,0.08385,0.5097
R09-A-2023-10-18/R09-A-2023-10-18__2020-07-24__12-08-31(1).JPG,animal,0.0373,0.06718,0.08819,0.9328,0.3048
R09-A-2023-10-18/R09-A-2023-10-18__2020-07-24__12-08-31(1).JPG,person,0.198,0.513,0.4388,0.4869,0.4923
R09-A-2023-10-18/R09-A-2023-10-18__2020-07-24__12-08-31(1).JPG,person,0.535,0.0005208,0.09166,0.9994,0.8354
R09-A-2023-10-18/R09-A-2023-10-18__2020-07-24__12-08-32(2).JPG,animal,0.481,0.001041,0.5388,0.9989,0.2847
R09-A-2023-10-18/R09-A-2023-10-18__2020-07-24__12-08-33(3).JPG,person,0.00634,0.1046,0.0,0.8942,0.1618
R09-A-2023-10-18/R09-A-2023-10-18__2020-07-24__12-08-33(3).JPG,animal,0.112,0.0,0.0,0.9989,0.1236
R09-A-2023-10-18/R09-A-2023-10-18__2020-07-27__07-37-17(1).JPG,animal,0.00529,0.9812,0.7215,0.01875,0.1791
R09-A-2023-10-18/R09-A-2023-10-18__2020-07-27__07-37-17(1).JPG,animal,0.0407,0.9776,0.5937,0.02239,0.2874
R09-A-2023-10-18/R09-A-2023-10-18__2020-07-27__07-37-17(1).JPG,animal,0.114,0.9453,0.5923,0.05468,0.1208
R09-A-2023-10-18/R09-A-2023-10-18__2020-07-27__07-37-17(1).JPG,animal,0.652,0.9453,0.5909,0.05468,0.2708
R09-A-2023-10-18/R09-A-2023-10-18__2020-07-27__07-37-18(2).JPG,animal,0.908,0.8838,0.4673,0.1161,0.4222
R09-A-2023-10-18/R09-A-2023-10-18__2020-07-27__07-37-19(3).JPG,animal,0.97,0.7651,0.4569,0.2348,0.4312
R09-A-2023-10-18/R09-A-2023-10-18__2020-07-27__07-38-14(1).JPG,animal,0.0115,0.0,0.8145,0.08749,0.08819
R09-A-2023-10-18/R09-A-2023-10-18__2020-07-27__07-38-14(1).JPG,animal,0.0129,0.3984,0.7069,0.06197,0.05624
R09-A-2023-10-18/R09-A-2023-10-18__2020-07-27__07-38-14(1).JPG,animal,0.452,0.02864,0.8208,0.05781,0.04236
R09-A-2023-10-18/R09-A-2023-10-18__2020-07-27__07-38-14(1).JPG,animal,0.958,0.4973,0.5486,0.1911,0.3041
R09-A-2023-10-18/R09-A-2023-10-18__2020-07-27__07-38-14(1).JPG,animal,0.966,0.3359,0.7076,0.2578,0.2236
R09-A-2023-10-18/R09-A-2023-10-18__2020-07-27__07-38-15(2).JPG,animal,0.0121,0.3494,0.7631,0.0401,0.04722
R09-A-2023-10-18/R09-A-2023-10-18__2020-07-27__07-38-15(2).JPG,animal,0.956,0.4729,0.5493,0.2276,0.3
R09-A-2023-10-18/R09-A-2023-10-18__2020-07-27__07-38-15(2).JPG,animal,0.963,0.3499,0.6868,0.2067,0.2444
R09-A-2023-10-18/R09-A-2023-10-18__2020-07-27__07-38-16(3).JPG,animal,0.944,0.4869,0.5527,0.2192,0.2965
R09-A-2023-10-18/R09-A-2023-10-18__2020-07-27__07-38-16(3).JPG,animal,0.962,0.3322,0.6631,0.1859,0.2673
R09-A-2023-10-18/R09-A-2023-10-18__2020-07-28__00-05-35(1).JPG,animal,0.933,0.6645,0.6131,0.2562,0.1798
R09-A-2023-10-18/R09-A-2023-10-18__2020-07-28__00-05-36(2).JPG,animal,0.908,0.8442,0.5458,0.1557,0.2013
R09-A-2023-10-18/R09-A-2023-10-18__2020-07-28__00-05-37(3).JPG,animal,0.0338,0.9375,0.6083,0.0625,0.1194
R09-A-2023-10-18/R09-A-2023-10-18__2020-07-30__07-17-34(1).JPG,animal,0.224,0.9218,0.4347,0.07812,0.3729
R09-A-2023-10-18/R09-A-2023-10-18__2020-07-30__07-17-34(1).JPG,animal,0.767,0.9213,0.4354,0.07864,0.1618
R09-A-2023-10-18/R09-A-2023-10-18__2020-07-30__07-17-35(2).JPG,animal,0.966,0.7583,0.4486,0.2416,0.4138
R09-A-2023-10-18/R09-A-2023-10-18__2020-07-30__07-17-36(3).JPG,animal,0.00907,0.414,0.1111,0.02447,0.01944
R09-A-2023-10-18/R09-A-2023-10-18__2020-07-30__07-17-36(3).JPG,animal,0.97,0.6739,0.4479,0.3249,0.4229
R09-A-2023-10-18/R09-A-2023-10-18__2020-08-01__07-42-29(1).JPG,animal,0.958,0.0,0.5729,0.1984,0.3562
R09-A-2023-10-18/R09-A-2023-10-18__2020-08-01__07-42-30(2).JPG,animal,0.963,0.03177,0.6013,0.2364,0.3291
R09-A-2023-10-18/R09-A-2023-10-18__2020-08-01__07-42-31(3).JPG,animal,0.975,0.1057,0.5201,0.2432,0.4104
R09-A-2023-10-18/R09-A-2023-10-18__2020-08-01__08-46-43(1).JPG,empty,,,,,
R09-A-2023-10-18/R09-A-2023-10-18__2020-08-01__08-46-44(2).JPG,animal,0.0963,0.9468,0.5138,0.05312,0.3312
R09-A-2023-10-18/R09-A-2023-10-18__2020-08-01__08-46-44(2).JPG,animal,0.596,0.9468,0.5111,0.05312,0.1493
R09-A-2023-10-18/R09-A-2023-10-18__2020-08-01__08-46-45(3).JPG,animal,0.00511,0.9463,0.4666,0.05364,0.4409
R09-A-2023-10-18/R09-A-2023-10-18__2020-08-01__08-46-45(3).JPG,animal,0.801,0.9447,0.4694,0.0552,0.1986
R09-A-2023-10-18/R09-A-2023-10-18__2020-08-02__13-56-55(1).JPG,animal,0.956,0.2947,0.6388,0.2156,0.2395
R09-A-2023-10-18/R09-A-2023-10-18__2020-08-02__13-56-56(2).JPG,animal,0.951,0.3375,0.627,0.2151,0.2444
R09-A-2023-10-18/R09-A-2023-10-18__2020-08-02__13-56-57(3).JPG,animal,0.941,0.3322,0.6236,0.2145,0.2472
R09-A-2023-10-18/R09-A-2023-10-18__2020-08-07__19-23-18(1).JPG,animal,0.825,0.888,0.5138,0.1119,0.2291
R09-A-2023-10-18/R09-A-2023-10-18__2020-08-07__19-23-19(2).JPG,animal,0.852,0.5973,0.5201,0.2989,0.2812
R09-A-2023-10-18/R09-A-2023-10-18__2020-08-07__19-23-20(3).JPG,animal,0.934,0.3885,0.5861,0.3072,0.2861
R09-A-2023-10-18/R09-A-2023-10-18__2020-08-10__09-22-17(1).JPG,animal,0.00564,0.0776,0.834,0.04322,0.05416
R09-A-2023-10-18/R09-A-2023-10-18__2020-08-10__09-22-17(1).JPG,animal,0.00985,0.9645,0.2645,0.03541,0.3826
R09-A-2023-10-18/R09-A-2023-10-18__2020-08-10__09-22-17(1).JPG,animal,0.0132,0.9645,0.4854,0.03541,0.3881
R09-A-2023-10-18/R09-A-2023-10-18__2020-08-10__09-22-17(1).JPG,animal,0.5,0.9645,0.4819,0.03541,0.1784
R09-A-2023-10-18/R09-A-2023-10-18__2020-08-10__09-22-18(2).JPG,animal,0.645,0.9624,0.3895,0.0375,0.3229
R09-A-2023-10-18/R09-A-2023-10-18__2020-08-10__09-22-19(3).JPG,animal,0.00885,0.07656,0.834,0.04479,0.05555
R09-A-2023-10-18/R09-A-2023-10-18__2020-08-10__09-22-19(3).JPG,animal,0.29,0.9729,0.3749,0.02708,0.2701
R09-A-2023-10-18/R09-A-2023-10-18__2020-08-20__08-13-19(1).JPG,animal,0.939,0.8427,0.3972,0.1572,0.3472
R09-A-2023-10-18/R09-A-2023-10-18__2020-08-20__08-13-20(2).JPG,animal,0.974,0.6942,0.3847,0.3057,0.4055
R09-A-2023-10-18/R09-A-2023-10-18__2020-08-20__08-13-21(3).JPG,animal,0.973,0.5984,0.4256,0.3489,0.3791
R09-A-2023-10-18/R09-A-2023-10-18__2020-08-21__11-53-32(1).JPG,animal,0.945,0.5203,0.6062,0.07135,0.2138
R09-A-2023-10-18/R09-A-2023-10-18__2020-08-21__11-53-32(2).JPG,animal,0.952,0.501,0.6298,0.07968,0.2201
R09-A-2023-10-18/R09-A-2023-10-18__2020-08-21__11-53-33(3).JPG,animal,0.947,0.4901,0.627,0.08958,0.2381
R09-A-2023-10-18/R09-A-2023-10-18__2020-08-22__13-45-02(1).JPG,animal,0.959,0.2942,0.5965,0.2526,0.2951
R09-A-2023-10-18/R09-A-2023-10-18__2020-08-22__13-45-03(2).JPG,animal,0.961,0.4442,0.5611,0.3208,0.2979
R09-A-2023-10-18/R09-A-2023-10-18__2020-08-22__13-45-04(3).JPG,animal,0.933,0.6166,0.5256,0.2921,0.2777
R09-A-2023-10-18/R09-A-2023-10-18__2020-08-22__13-49-48(1).JPG,animal,0.719,0.8723,0.5923,0.1276,0.1437
