filename,class_md,score,x_norm,y_norm,w_norm,h_norm
E11-B-2023-07-24/E11-B-2023-07-24__2020-08-21__10-02-26(1).JPG,empty,,,,,
E11-B-2023-07-24/E11-B-2023-07-24__2020-08-21__10-02-27(2).JPG,empty,,,,,
E11-B-2023-07-24/E11-B-2023-07-24__2020-08-21__10-02-27(3).JPG,empty,,,,,
E11-B-2023-07-24/E11-B-2023-07-24__2020-09-08__07-54-36(1).JPG,empty,,,,,
E11-B-2023-07-24/E11-B-2023-07-24__2020-09-08__07-54-37(2).JPG,empty,,,,,
E11-B-2023-07-24/E11-B-2023-07-24__2020-09-08__07-54-38(3).JPG,empty,,,,,
E11-B-2023-07-24/E11-B-2023-07-24__2020-09-20__14-05-14(1).JPG,empty,,,,,
E11-B-2023-07-24/E11-B-2023-07-24__2020-09-20__14-05-15(2).JPG,empty,,,,,
E11-B-2023-07-24/E11-B-2023-07-24__2020-09-20__14-05-15(3).JPG,empty,,,,,
E11-B-2023-07-24/E11-B-2023-07-24__2020-09-20__14-19-25(1).JPG,empty,,,,,
E11-B-2023-07-24/E11-B-2023-07-24__2020-09-20__14-19-26(2).JPG,empty,,,,,
E11-B-2023-07-24/E11-B-2023-07-24__2020-09-20__14-19-27(3).JPG,empty,,,,,
E11-B-2023-07-24/E11-B-2023-07-24__2020-09-20__14-23-58(1).JPG,empty,,,,,
E11-B-2023-07-24/E11-B-2023-07-24__2020-09-20__14-23-59(2).JPG,empty,,,,,
E11-B-2023-07-24/E11-B-2023-07-24__2020-09-20__14-24-00(1).JPG,empty,,,,,
E11-B-2023-07-24/E11-B-2023-07-24__2020-09-20__14-24-56(2).JPG,empty,,,,,
E11-B-2023-07-24/E11-B-2023-07-24__2020-09-20__14-24-57(3).JPG,empty,,,,,
E11-B-2023-07-24/E11-B-2023-07-24__2020-09-20__14-24-58(4).JPG,empty,,,,,
E11-B-2023-07-24/E11-B-2023-07-24__2020-09-20__14-25-55(1).JPG,empty,,,,,
E11-B-2023-07-24/E11-B-2023-07-24__2020-09-20__14-25-56(2).JPG,empty,,,,,
E11-B-2023-07-24/E11-B-2023-07-24__2020-09-20__14-25-57(3).JPG,empty,,,,,
E11-B-2023-07-24/E11-B-2023-07-24__2020-09-20__14-26-52(1).JPG,empty,,,,,
E11-B-2023-07-24/E11-B-2023-07-24__2020-09-20__14-26-53(2).JPG,empty,,,,,
E11-B-2023-07-24/E11-B-2023-07-24__2020-09-20__14-26-54(3).JPG,empty,,,,,
E11-B-2023-07-24/E11-B-2023-07-24__2020-09-20__14-27-50(1).JPG,empty,,,,,
E11-B-2023-07-24/E11-B-2023-07-24__2020-09-20__14-27-51(2).JPG,empty,,,,,
E11-B-2023-07-24/E11-B-2023-07-24__2020-09-20__14-27-52(3).JPG,empty,,,,,
E11-B-2023-07-24/E11-B-2023-07-24__2020-09-20__14-28-48(1).JPG,empty,,,,,
E11-B-2023-07-24/E11-B-2023-07-24__2020-09-20__14-28-49(2).JPG,empty,,,,,
E11-B-2023-07-24/E11-B-2023-07-24__2020-09-20__14-28-50(3).JPG,empty,,,,,
E11-B-2023-07-24/E11-B-2023-07-24__2020-09-20__14-29-46(1).JPG,empty,,,,,
E11-B-2023-07-24/E11-B-2023-07-24__2020-09-20__14-29-47(2).JPG,empty,,,,,
E11-B-2023-07-24/E11-B-2023-07-24__2020-09-20__14-29-48(3).JPG,empty,,,,,
E11-B-2023-07-24/E11-B-2023-07-24__2020-09-20__14-30-44(1).JPG,empty,,,,,
E11-B-2023-07-24/E11-B-2023-07-24__2020-09-20__14-30-45(2).JPG,empty,,,,,
E11-B-2023-07-24/E11-B-2023-07-24__2020-09-20__14-30-46(3).JPG,empty,,,,,
E11-B-2023-07-24/E11-B-2023-07-24__2020-09-20__14-31-42(1).JPG,animal,0.00535,0.3973,0.2381,0.02187,0.025
E11-B-2023-07-24/E11-B-2023-07-24__2020-09-20__14-31-43(2).JPG,empty,,,,,
E11-B-2023-07-24/E11-B-2023-07-24__2020-09-20__14-31-44(3).JPG,empty,,,,,
E11-B-2023-07-24/E11-B-2023-07-24__2020-09-20__14-32-40(1).JPG,empty,,,,,
E11-B-2023-07-24/E11-B-2023-07-24__2020-09-20__14-32-41(2).JPG,empty,,,,,
E11-B-2023-07-24/E11-B-2023-07-24__2020-09-20__14-32-42(3).JPG,animal,0.00731,0.8328,0.5812,0.0427,0.0743
E11-B-2023-07-24/E11-B-2023-07-24__2020-09-20__14-33-39(1).JPG,empty,,,,,
E11-B-2023-07-24/E11-B-2023-07-24__2020-09-20__14-33-40(2).JPG,empty,,,,,
E11-B-2023-07-24/E11-B-2023-07-24__2020-09-20__14-33-41(3).JPG,empty,,,,,
E11-B-2023-07-24/E11-B-2023-07-24__2020-09-20__14-34-37(1).JPG,empty,,,,,
E11-B-2023-07-24/E11-B-2023-07-24__2020-09-20__14-34-38(2).JPG,animal,0.0101,0.6255,0.1409,0.01875,0.03194
E11-B-2023-07-24/E11-B-2023-07-24__2020-09-20__14-34-38(2).JPG,animal,0.0362,0.4671,0.04652,0.0151,0.009722
E11-B-2023-07-24/E11-B-2023-07-24__2020-09-20__14-34-39(3).JPG,empty,,,,,
E11-B-2023-07-24/E11-B-2023-07-24__2020-09-20__14-36-08(1).JPG,empty,,,,,
E11-B-2023-07-24/E11-B-2023-07-24__2020-09-20__14-36-09(2).JPG,empty,,,,,
E11-B-2023-07-24/E11-B-2023-07-24__2020-09-20__14-36-10(3).JPG,empty,,,,,
E11-B-2023-07-24/E11-B-2023-07-24__2020-09-20__14-40-03(1).JPG,empty,,,,,
E11-B-2023-07-24/E11-B-2023-07-24__2020-09-20__14-40-04(2).JPG,empty,,,,,
E11-B-2023-07-24/E11-B-2023-07-24__2020-09-20__14-40-05(3).JPG,empty,,,,,
E11-B-2023-07-24/E11-B-2023-07-24__2020-09-20__14-41-03(1).JPG,empty,,,,,
E11-B-2023-07-24/E11-B-2023-07-24__2020-09-20__14-41-04(2).JPG,empty,,,,,
E11-B-2023-07-24/E11-B-2023-07-24__2020-09-20__14-41-05(3).JPG,empty,,,,,
