filename,class_md,score,x_norm,y_norm,w_norm,h_norm
N08-B-2023-10-24/N08-B-2023-10-24__2022-11-09__10-21-32(3).JPG,empty,,,,,
N08-B-2023-10-24/N08-B-2023-10-24__2022-11-09__12-37-54(1).JPG,empty,,,,,
N08-B-2023-10-24/N08-B-2023-10-24__2022-11-09__12-37-55(2).JPG,empty,,,,,
N08-B-2023-10-24/N08-B-2023-10-24__2022-11-09__12-37-56(3).JPG,empty,,,,,
N08-B-2023-10-24/N08-B-2023-10-24__2022-11-10__09-54-30(1).JPG,animal,0.00539,0.2713,0.4715,0.02604,0.01736
N08-B-2023-10-24/N08-B-2023-10-24__2022-11-10__09-54-30(1).JPG,person,0.00633,0.314,0.1736,0.04531,0.1909
N08-B-2023-10-24/N08-B-2023-10-24__2022-11-10__09-54-30(1).JPG,animal,0.00732,0.06093,0.443,0.07447,0.08541
N08-B-2023-10-24/N08-B-2023-10-24__2022-11-10__09-54-31(2).JPG,empty,,,,,
N08-B-2023-10-24/N08-B-2023-10-24__2022-11-10__09-54-32(3).JPG,animal,0.0098,0.789,0.402,0.09791,0.209
N08-B-2023-10-24/N08-B-2023-10-24__2022-11-10__09-54-32(3).JPG,person,0.0116,0.3145,0.2187,0.04427,0.1402
N08-B-2023-10-24/N08-B-2023-10-24__2022-11-10__09-55-26(1).JPG,empty,,,,,
N08-B-2023-10-24/N08-B-2023-10-24__2022-11-10__09-55-27(2).JPG,empty,,,,,
N08-B-2023-10-24/N08-B-2023-10-24__2022-11-10__09-55-28(3).JPG,empty,,,,,
N08-B-2023-10-24/N08-B-2023-10-24__2022-11-10__09-59-58(1).JPG,animal,0.861,0.6458,0.5625,0.126,0.1375
N08-B-2023-10-24/N08-B-2023-10-24__2022-11-10__09-59-59(2).JPG,animal,0.0144,0.7432,0.2097,0.01458,0.02361
N08-B-2023-10-24/N08-B-2023-10-24__2022-11-10__09-59-59(2).JPG,animal,0.762,0.5322,0.5381,0.1411,0.1402
N08-B-2023-10-24/N08-B-2023-10-24__2022-11-10__10-00-00(1).JPG,animal,0.00566,0.7432,0.209,0.01354,0.02222
N08-B-2023-10-24/N08-B-2023-10-24__2022-11-10__10-00-00(1).JPG,animal,0.86,0.4078,0.5215,0.1395,0.1298
N08-B-2023-10-24/N08-B-2023-10-24__2022-11-10__10-43-50(1).JPG,empty,,,,,
N08-B-2023-10-24/N08-B-2023-10-24__2022-11-10__10-43-51(2).JPG,empty,,,,,
N08-B-2023-10-24/N08-B-2023-10-24__2022-11-10__10-43-51(3).JPG,empty,,,,,
N08-B-2023-10-24/N08-B-2023-10-24__2022-11-10__12-12-07(1).JPG,empty,,,,,
N08-B-2023-10-24/N08-B-2023-10-24__2022-11-10__12-12-08(2).JPG,empty,,,,,
N08-B-2023-10-24/N08-B-2023-10-24__2022-11-10__12-12-09(3).JPG,empty,,,,,
N08-B-2023-10-24/N08-B-2023-10-24__2022-11-10__16-41-40(1).JPG,animal,0.00839,0.8244,0.2173,0.1588,0.2798
N08-B-2023-10-24/N08-B-2023-10-24__2022-11-10__16-41-40(1).JPG,animal,0.228,0.8234,0.2173,0.06041,0.2743
N08-B-2023-10-24/N08-B-2023-10-24__2022-11-10__16-41-41(2).JPG,animal,0.00944,0.8239,0.2173,0.1593,0.2812
N08-B-2023-10-24/N08-B-2023-10-24__2022-11-10__16-41-41(2).JPG,animal,0.18,0.8234,0.2166,0.06197,0.2736
N08-B-2023-10-24/N08-B-2023-10-24__2022-11-10__16-41-42(3).JPG,animal,0.00539,0.8239,0.218,0.1479,0.2833
N08-B-2023-10-24/N08-B-2023-10-24__2022-11-10__16-41-42(3).JPG,animal,0.132,0.8234,0.2194,0.06197,0.2729
N08-B-2023-10-24/N08-B-2023-10-24__2022-11-12__06-27-40(1).JPG,animal,0.00896,0.2708,0.4729,0.02187,0.02013
N08-B-2023-10-24/N08-B-2023-10-24__2022-11-12__06-27-40(1).JPG,animal,0.0117,0.7864,0.3798,0.09583,0.2388
