filename,class_md,score,x_norm,y_norm,w_norm,h_norm
K26-A-2023-08-10/K26-A-2023-08-10__2022-11-14__13-28-32(1).JPG,animal,0.0691,0.04383,0.4174,0.07769,0.1473
K26-A-2023-08-10/K26-A-2023-08-10__2022-11-14__13-28-32(2).JPG,animal,0.0171,0.0421,0.4128,0.07942,0.1504
K26-A-2023-08-10/K26-A-2023-08-10__2022-11-14__13-28-32(3).JPG,empty,,,,,
K26-A-2023-08-10/K26-A-2023-08-10__2022-11-14__13-39-18(1).JPG,animal,0.00574,0.03776,0.4166,0.06336,0.1373
K26-A-2023-08-10/K26-A-2023-08-10__2022-11-14__13-39-18(1).JPG,animal,0.00762,0.03949,0.4182,0.02821,0.1141
K26-A-2023-08-10/K26-A-2023-08-10__2022-11-14__13-39-18(1).JPG,animal,0.0276,0.24,0.0,0.1254,0.5578
K26-A-2023-08-10/K26-A-2023-08-10__2022-11-14__13-39-18(2).JPG,animal,0.00548,0.845,0.3047,0.01345,0.01543
K26-A-2023-08-10/K26-A-2023-08-10__2022-11-14__13-39-18(3).JPG,animal,0.00515,0.2282,0.5347,0.02951,0.03317
K26-A-2023-08-10/K26-A-2023-08-10__2022-11-14__13-45-11(1).JPG,empty,,,,,
K26-A-2023-08-10/K26-A-2023-08-10__2022-11-14__13-45-12(2).JPG,animal,0.0142,0.2955,0.3811,0.06163,0.118
K26-A-2023-08-10/K26-A-2023-08-10__2022-11-14__13-45-12(3).JPG,empty,,,,,
K26-A-2023-08-10/K26-A-2023-08-10__2022-11-14__14-11-31(1).JPG,empty,,,,,
K26-A-2023-08-10/K26-A-2023-08-10__2022-11-14__14-11-31(2).JPG,empty,,,,,
K26-A-2023-08-10/K26-A-2023-08-10__2022-11-14__14-11-31(3).JPG,empty,,,,,
K26-A-2023-08-10/K26-A-2023-08-10__2022-11-14__14-15-46(1).JPG,empty,,,,,
K26-A-2023-08-10/K26-A-2023-08-10__2022-11-14__14-15-47(2).JPG,empty,,,,,
K26-A-2023-08-10/K26-A-2023-08-10__2022-11-14__14-15-47(3).JPG,empty,,,,,
K26-A-2023-08-10/K26-A-2023-08-10__2022-11-14__14-19-43(1).JPG,empty,,,,,
K26-A-2023-08-10/K26-A-2023-08-10__2022-11-14__14-19-43(2).JPG,empty,,,,,
K26-A-2023-08-10/K26-A-2023-08-10__2022-11-14__14-19-43(3).JPG,empty,,,,,
K26-A-2023-08-10/K26-A-2023-08-10__2022-11-14__14-42-52(1).JPG,empty,,,,,
K26-A-2023-08-10/K26-A-2023-08-10__2022-11-14__14-42-52(2).JPG,empty,,,,,
K26-A-2023-08-10/K26-A-2023-08-10__2022-11-14__14-42-52(3).JPG,empty,,,,,
K26-A-2023-08-10/K26-A-2023-08-10__2022-11-14__14-56-19(1).JPG,empty,,,,,
K26-A-2023-08-10/K26-A-2023-08-10__2022-11-14__14-56-20(2).JPG,empty,,,,,
K26-A-2023-08-10/K26-A-2023-08-10__2022-11-14__14-56-20(3).JPG,animal,0.00669,0.1579,0.3827,0.03559,0.07098
K26-A-2023-08-10/K26-A-2023-08-10__2022-11-14__15-05-12(1).JPG,empty,,,,,
K26-A-2023-08-10/K26-A-2023-08-10__2022-11-14__15-05-13(2).JPG,empty,,,,,
K26-A-2023-08-10/K26-A-2023-08-10__2022-11-14__15-05-13(3).JPG,empty,,,,,
K26-A-2023-08-10/K26-A-2023-08-10__2022-11-14__15-07-12(1).JPG,empty,,,,,
K26-A-2023-08-10/K26-A-2023-08-10__2022-11-14__15-07-12(2).JPG,empty,,,,,
K26-A-2023-08-10/K26-A-2023-08-10__2022-11-14__15-07-12(3).JPG,empty,,,,,
K26-A-2023-08-10/K26-A-2023-08-10__2022-11-14__15-08-27(1).JPG,empty,,,,,
K26-A-2023-08-10/K26-A-2023-08-10__2022-11-14__15-08-27(2).JPG,empty,,,,,
K26-A-2023-08-10/K26-A-2023-08-10__2022-11-14__15-08-27(3).JPG,empty,,,,,
K26-A-2023-08-10/K26-A-2023-08-10__2022-11-14__15-10-12(1).JPG,empty,,,,,
K26-A-2023-08-10/K26-A-2023-08-10__2022-11-14__15-10-12(2).JPG,empty,,,,,
K26-A-2023-08-10/K26-A-2023-08-10__2022-11-14__15-10-12(3).JPG,empty,,,,,
K26-A-2023-08-10/K26-A-2023-08-10__2022-11-14__15-24-44(1).JPG,empty,,,,,
K26-A-2023-08-10/K26-A-2023-08-10__2022-11-14__15-24-44(2).JPG,empty,,,,,
K26-A-2023-08-10/K26-A-2023-08-10__2022-11-14__15-24-44(3).JPG,empty,,,,,
K26-A-2023-08-10/K26-A-2023-08-10__2022-11-14__15-25-48(1).JPG,animal,0.00704,0.1228,0.6574,0.01649,0.0324
K26-A-2023-08-10/K26-A-2023-08-10__2022-11-14__15-25-48(1).JPG,animal,0.00854,0.4179,0.679,0.0269,0.02391
K26-A-2023-08-10/K26-A-2023-08-10__2022-11-14__15-25-49(2).JPG,empty,,,,,
