filename,class_md,score,x_norm,y_norm,w_norm,h_norm
L24-C-2023-07-22/L24-C-2023-07-22__2022-11-01__21-00-51(3).JPG,animal,0.137,0.0,0.0,0.9989,0.9305
L24-C-2023-07-22/L24-C-2023-07-22__2022-11-01__21-40-26(1).JPG,animal,0.629,0.7119,0.2194,0.2869,0.3208
L24-C-2023-07-22/L24-C-2023-07-22__2022-11-01__21-40-27(2).JPG,animal,0.0343,0.7177,0.2187,0.2812,0.3333
L24-C-2023-07-22/L24-C-2023-07-22__2022-11-01__21-40-28(3).JPG,animal,0.0652,0.7244,0.2187,0.2729,0.309
L24-C-2023-07-22/L24-C-2023-07-22__2022-11-01__21-41-52(1).JPG,empty,,,,,
L24-C-2023-07-22/L24-C-2023-07-22__2022-11-01__21-41-53(2).JPG,animal,0.027,0.7447,0.2215,0.2416,0.3326
L24-C-2023-07-22/L24-C-2023-07-22__2022-11-01__21-41-54(3).JPG,animal,0.0108,0.7442,0.2222,0.2442,0.309
L24-C-2023-07-22/L24-C-2023-07-22__2022-11-01__21-42-53(1).JPG,animal,0.954,0.7593,0.1368,0.2406,0.4958
L24-C-2023-07-22/L24-C-2023-07-22__2022-11-01__21-42-54(2).JPG,animal,0.961,0.7713,0.1361,0.2286,0.4937
L24-C-2023-07-22/L24-C-2023-07-22__2022-11-01__21-42-55(3).JPG,animal,0.0174,0.7109,0.2298,0.08958,0.2527
L24-C-2023-07-22/L24-C-2023-07-22__2022-11-01__21-42-55(3).JPG,animal,0.95,0.7848,0.134,0.2151,0.4986
L24-C-2023-07-22/L24-C-2023-07-22__2022-11-01__21-51-05(1).JPG,animal,0.44,0.0,0.0006944,0.2885,0.5812
L24-C-2023-07-22/L24-C-2023-07-22__2022-11-01__21-51-05(1).JPG,animal,0.484,0.2432,0.5201,0.0427,0.06319
L24-C-2023-07-22/L24-C-2023-07-22__2022-11-01__21-51-06(2).JPG,animal,0.508,0.0,0.0006944,0.3921,0.4812
L24-C-2023-07-22/L24-C-2023-07-22__2022-11-01__21-51-07(3).JPG,animal,0.837,0.0005208,0.0,0.6135,0.4131
L24-C-2023-07-22/L24-C-2023-07-22__2022-11-01__21-52-01(1).JPG,animal,0.955,0.2281,0.0,0.7718,0.9312
L24-C-2023-07-22/L24-C-2023-07-22__2022-11-01__21-52-02(2).JPG,animal,0.00672,0.003645,0.0,0.9963,0.9118
L24-C-2023-07-22/L24-C-2023-07-22__2022-11-01__21-52-02(2).JPG,animal,0.871,0.8541,0.0,0.1458,0.9284
L24-C-2023-07-22/L24-C-2023-07-22__2022-11-01__21-52-03(3).JPG,animal,0.961,0.7864,0.0,0.2135,0.8965
L24-C-2023-07-22/L24-C-2023-07-22__2022-11-01__22-05-23(1).JPG,empty,,,,,
L24-C-2023-07-22/L24-C-2023-07-22__2022-11-01__22-05-24(2).JPG,animal,0.00523,0.0,0.09097,0.06093,0.2361
L24-C-2023-07-22/L24-C-2023-07-22__2022-11-01__22-05-25(3).JPG,empty,,,,,
L24-C-2023-07-22/L24-C-2023-07-22__2022-11-01__22-06-29(1).JPG,animal,0.00991,0.8114,0.1611,0.1161,0.2006
L24-C-2023-07-22/L24-C-2023-07-22__2022-11-01__22-06-29(1).JPG,animal,0.88,0.8635,0.1701,0.1364,0.3527
L24-C-2023-07-22/L24-C-2023-07-22__2022-11-01__22-06-30(2).JPG,animal,0.911,0.8666,0.1736,0.1333,0.343
L24-C-2023-07-22/L24-C-2023-07-22__2022-11-01__22-06-31(3).JPG,animal,0.913,0.8744,0.1645,0.1255,0.5215
L24-C-2023-07-22/L24-C-2023-07-22__2022-11-01__22-07-34(1).JPG,animal,0.937,0.7682,0.1083,0.2317,0.5805
L24-C-2023-07-22/L24-C-2023-07-22__2022-11-01__22-07-35(2).JPG,animal,0.947,0.7786,0.1083,0.2213,0.5861
L24-C-2023-07-22/L24-C-2023-07-22__2022-11-01__22-07-36(3).JPG,animal,0.936,0.7822,0.109,0.2177,0.584
L24-C-2023-07-22/L24-C-2023-07-22__2022-11-01__23-25-56(1).JPG,animal,0.893,0.7994,0.1937,0.2005,0.3625
L24-C-2023-07-22/L24-C-2023-07-22__2022-11-01__23-25-56(1).JPG,animal,0.911,0.6192,0.3048,0.1119,0.2284
L24-C-2023-07-22/L24-C-2023-07-22__2022-11-01__23-25-57(2).JPG,animal,0.871,0.7979,0.1888,0.202,0.3805
L24-C-2023-07-22/L24-C-2023-07-22__2022-11-01__23-25-57(2).JPG,animal,0.928,0.6203,0.3069,0.1234,0.2361
L24-C-2023-07-22/L24-C-2023-07-22__2022-11-01__23-25-58(3).JPG,animal,0.874,0.8093,0.184,0.1906,0.3847
L24-C-2023-07-22/L24-C-2023-07-22__2022-11-01__23-25-58(3).JPG,animal,0.928,0.6401,0.3104,0.125,0.2354
L24-C-2023-07-22/L24-C-2023-07-22__2022-11-01__23-27-17(1).JPG,animal,0.923,0.6562,0.3201,0.1557,0.2312
L24-C-2023-07-22/L24-C-2023-07-22__2022-11-01__23-27-18(2).JPG,animal,0.924,0.6604,0.3229,0.1578,0.2368
L24-C-2023-07-22/L24-C-2023-07-22__2022-11-01__23-27-19(3).JPG,animal,0.934,0.6609,0.3222,0.163,0.2284
L24-C-2023-07-22/L24-C-2023-07-22__2022-11-01__23-57-38(1).JPG,animal,0.358,0.8697,0.2777,0.1302,0.3347
L24-C-2023-07-22/L24-C-2023-07-22__2022-11-01__23-57-39(2).JPG,animal,0.7,0.8765,0.2986,0.1234,0.3194
L24-C-2023-07-22/L24-C-2023-07-22__2022-11-01__23-57-40(3).JPG,animal,0.0689,0.8822,0.2666,0.1177,0.3597
L24-C-2023-07-22/L24-C-2023-07-22__2022-11-02__02-35-22(1).JPG,animal,0.945,0.751,0.4833,0.2489,0.2201
L24-C-2023-07-22/L24-C-2023-07-22__2022-11-02__02-35-23(2).JPG,animal,0.952,0.6473,0.4506,0.2567,0.2249
L24-C-2023-07-22/L24-C-2023-07-22__2022-11-02__02-35-24(3).JPG,animal,0.955,0.5604,0.4229,0.2531,0.2284
L24-C-2023-07-22/L24-C-2023-07-22__2022-11-02__19-14-39(1).JPG,animal,0.00948,0.3036,0.327,0.0302,0.03541
L24-C-2023-07-22/L24-C-2023-07-22__2022-11-02__19-14-39(1).JPG,animal,0.0102,0.3098,0.3208,0.07031,0.06111
L24-C-2023-07-22/L24-C-2023-07-22__2022-11-02__19-14-39(1).JPG,animal,0.0158,0.2749,0.3138,0.06093,0.05069
L24-C-2023-07-22/L24-C-2023-07-22__2022-11-02__19-14-39(1).JPG,animal,0.0431,0.6171,0.4006,0.09635,0.08263
L24-C-2023-07-22/L24-C-2023-07-22__2022-11-02__19-14-39(1).JPG,animal,0.175,0.3098,0.3208,0.03854,0.04374
L24-C-2023-07-22/L24-C-2023-07-22__2022-11-02__19-14-39(1).JPG,animal,0.909,0.5124,0.3951,0.2182,0.2048
L24-C-2023-07-22/L24-C-2023-07-22__2022-11-02__19-14-40(2).JPG,animal,0.00779,0.3791,0.3506,0.03281,0.04166
L24-C-2023-07-22/L24-C-2023-07-22__2022-11-02__19-14-40(2).JPG,animal,0.0116,0.2833,0.3194,0.05364,0.04722
L24-C-2023-07-22/L24-C-2023-07-22__2022-11-02__19-14-40(2).JPG,animal,0.0196,0.8218,0.468,0.1166,0.1729
L24-C-2023-07-22/L24-C-2023-07-22__2022-11-02__19-14-40(2).JPG,animal,0.0224,0.4947,0.3618,0.0427,0.05902
