filename,class_md,score,x_norm,y_norm,w_norm,h_norm
Q15-A-2023-08-07/Q15-A-2023-08-07__2022-10-21__09-07-15(1).JPG,vehicle,0.00947,0.0,0.0,1.0,0.8062
Q15-A-2023-08-07/Q15-A-2023-08-07__2022-10-21__09-07-15(1).JPG,person,0.663,0.0,0.0,0.9994,0.9312
Q15-A-2023-08-07/Q15-A-2023-08-07__2022-10-21__09-07-16(2).JPG,animal,0.00644,0.4973,0.3868,0.01302,0.02777
Q15-A-2023-08-07/Q15-A-2023-08-07__2022-10-21__09-07-16(2).JPG,animal,0.00832,0.9036,0.1423,0.02291,0.0243
Q15-A-2023-08-07/Q15-A-2023-08-07__2022-10-21__09-07-16(2).JPG,animal,0.0103,0.7729,0.1965,0.02447,0.04861
Q15-A-2023-08-07/Q15-A-2023-08-07__2022-10-21__09-07-16(2).JPG,animal,0.011,0.3973,0.1298,0.01927,0.03125
Q15-A-2023-08-07/Q15-A-2023-08-07__2022-10-21__09-07-17(3).JPG,empty,,,,,
Q15-A-2023-08-07/Q15-A-2023-08-07__2022-10-21__09-54-47(1).JPG,empty,,,,,
Q15-A-2023-08-07/Q15-A-2023-08-07__2022-10-21__09-54-48(2).JPG,empty,,,,,
Q15-A-2023-08-07/Q15-A-2023-08-07__2022-10-21__09-54-49(3).JPG,animal,0.00695,0.9234,0.834,0.07656,0.09722
Q15-A-2023-08-07/Q15-A-2023-08-07__2022-10-21__10-01-17(1).JPG,empty,,,,,
Q15-A-2023-08-07/Q15-A-2023-08-07__2022-10-21__10-01-18(2).JPG,empty,,,,,
Q15-A-2023-08-07/Q15-A-2023-08-07__2022-10-21__10-01-19(3).JPG,empty,,,,,
Q15-A-2023-08-07/Q15-A-2023-08-07__2022-10-21__10-23-33(1).JPG,empty,,,,,
Q15-A-2023-08-07/Q15-A-2023-08-07__2022-10-21__10-23-34(2).JPG,empty,,,,,
Q15-A-2023-08-07/Q15-A-2023-08-07__2022-10-21__10-23-35(3).JPG,empty,,,,,
Q15-A-2023-08-07/Q15-A-2023-08-07__2022-10-21__11-00-32(1).JPG,empty,,,,,
Q15-A-2023-08-07/Q15-A-2023-08-07__2022-10-21__11-00-33(2).JPG,empty,,,,,
Q15-A-2023-08-07/Q15-A-2023-08-07__2022-10-21__11-00-34(3).JPG,empty,,,,,
Q15-A-2023-08-07/Q15-A-2023-08-07__2022-10-21__11-08-51(1).JPG,empty,,,,,
Q15-A-2023-08-07/Q15-A-2023-08-07__2022-10-21__11-08-52(2).JPG,empty,,,,,
Q15-A-2023-08-07/Q15-A-2023-08-07__2022-10-21__11-08-52(3).JPG,empty,,,,,
Q15-A-2023-08-07/Q15-A-2023-08-07__2022-10-21__11-20-16(1).JPG,empty,,,,,
Q15-A-2023-08-07/Q15-A-2023-08-07__2022-10-21__11-20-17(2).JPG,empty,,,,,
Q15-A-2023-08-07/Q15-A-2023-08-07__2022-10-21__11-20-18(3).JPG,empty,,,,,
Q15-A-2023-08-07/Q15-A-2023-08-07__2022-10-21__11-36-48(1).JPG,empty,,,,,
Q15-A-2023-08-07/Q15-A-2023-08-07__2022-10-21__11-36-49(2).JPG,empty,,,,,
Q15-A-2023-08-07/Q15-A-2023-08-07__2022-10-21__11-36-50(3).JPG,empty,,,,,
Q15-A-2023-08-07/Q15-A-2023-08-07__2022-10-21__12-10-47(1).JPG,empty,,,,,
Q15-A-2023-08-07/Q15-A-2023-08-07__2022-10-21__12-10-48(2).JPG,empty,,,,,
Q15-A-2023-08-07/Q15-A-2023-08-07__2022-10-21__12-10-49(3).JPG,empty,,,,,
Q15-A-2023-08-07/Q15-A-2023-08-07__2022-10-21__12-16-06(1).JPG,empty,,,,,
Q15-A-2023-08-07/Q15-A-2023-08-07__2022-10-21__12-16-07(2).JPG,empty,,,,,
Q15-A-2023-08-07/Q15-A-2023-08-07__2022-10-21__12-16-08(3).JPG,empty,,,,,
Q15-A-2023-08-07/Q15-A-2023-08-07__2022-10-21__23-18-27(1).JPG,animal,0.856,0.8348,0.4437,0.1651,0.3756
Q15-A-2023-08-07/Q15-A-2023-08-07__2022-10-21__23-18-28(2).JPG,animal,0.946,0.8057,0.3805,0.1942,0.4986
Q15-A-2023-08-07/Q15-A-2023-08-07__2022-10-21__23-18-29(3).JPG,animal,0.978,0.7411,0.368,0.2588,0.5611
Q15-A-2023-08-07/Q15-A-2023-08-07__2022-10-21__23-19-53(1).JPG,animal,0.844,0.0005208,0.3916,0.1708,0.284
Q15-A-2023-08-07/Q15-A-2023-08-07__2022-10-21__23-19-54(2).JPG,animal,0.69,0.01614,0.3874,0.1468,0.2861
