filename,class_md,score,x_norm,y_norm,w_norm,h_norm
O24-A-2022-11-15/O24-A-2022-11-15__2020-08-18__13-33-04(1).JPG,person,0.0136,0.001562,0.0,0.6541,0.9298
O24-A-2022-11-15/O24-A-2022-11-15__2020-08-18__13-33-04(1).JPG,person,0.286,0.0,0.0,0.2744,0.9277
O24-A-2022-11-15/O24-A-2022-11-15__2020-08-18__13-33-04(2).JPG,empty,,,,,
O24-A-2022-11-15/O24-A-2022-11-15__2020-08-18__13-33-04(3).JPG,person,0.00549,0.009895,0.0006944,0.8072,0.08333
O24-A-2022-11-15/O24-A-2022-11-15__2020-08-18__13-33-04(3).JPG,person,0.00729,0.0005208,0.0006944,0.3098,0.6201
O24-A-2022-11-15/O24-A-2022-11-15__2020-08-18__13-33-04(3).JPG,person,0.053,0.0,0.0,0.3171,0.2111
O24-A-2022-11-15/O24-A-2022-11-15__2020-08-18__13-33-04(3).JPG,person,0.152,0.0,0.0,0.3125,0.07847
O24-A-2022-11-15/O24-A-2022-11-15__2020-08-20__19-35-52(1).JPG,animal,0.928,0.4578,0.7951,0.2348,0.1361
O24-A-2022-11-15/O24-A-2022-11-15__2020-08-20__19-35-52(2).JPG,animal,0.948,0.3859,0.827,0.1984,0.1048
O24-A-2022-11-15/O24-A-2022-11-15__2020-08-20__19-35-52(3).JPG,animal,0.939,0.2838,0.8444,0.2296,0.0868
O24-A-2022-11-15/O24-A-2022-11-15__2020-08-23__20-16-16(1).JPG,animal,0.787,0.1744,0.6381,0.114,0.09305
O24-A-2022-11-15/O24-A-2022-11-15__2020-08-23__20-16-18(1).JPG,animal,0.561,0.3562,0.6006,0.08697,0.09513
O24-A-2022-11-15/O24-A-2022-11-15__2020-08-23__20-16-18(2).JPG,animal,0.0473,0.4927,0.5722,0.07916,0.1027
O24-A-2022-11-15/O24-A-2022-11-15__2020-08-23__22-07-20(1).JPG,animal,0.013,0.0151,0.5909,0.2812,0.1368
O24-A-2022-11-15/O24-A-2022-11-15__2020-08-23__22-07-20(1).JPG,animal,0.049,0.7901,0.5111,0.05312,0.08819
O24-A-2022-11-15/O24-A-2022-11-15__2020-08-23__22-07-20(1).JPG,animal,0.267,0.1083,0.6284,0.2135,0.1097
O24-A-2022-11-15/O24-A-2022-11-15__2020-08-23__22-07-20(2).JPG,empty,,,,,
O24-A-2022-11-15/O24-A-2022-11-15__2020-08-23__22-07-20(3).JPG,empty,,,,,
O24-A-2022-11-15/O24-A-2022-11-15__2020-08-25__04-39-50(1).JPG,animal,0.866,0.4984,0.6055,0.1036,0.1437
O24-A-2022-11-15/O24-A-2022-11-15__2020-08-25__04-39-52(1).JPG,animal,0.747,0.5697,0.5819,0.08541,0.1166
O24-A-2022-11-15/O24-A-2022-11-15__2020-08-25__04-39-52(2).JPG,animal,0.768,0.6093,0.5659,0.05989,0.1236
O24-A-2022-11-15/O24-A-2022-11-15__2020-08-26__05-37-26(1).JPG,animal,0.759,0.9286,0.5631,0.07135,0.2013
O24-A-2022-11-15/O24-A-2022-11-15__2020-08-26__05-37-26(2).JPG,animal,0.903,0.8078,0.575,0.1921,0.2111
O24-A-2022-11-15/O24-A-2022-11-15__2020-08-26__05-37-26(3).JPG,animal,0.922,0.7484,0.584,0.2338,0.2347
O24-A-2022-11-15/O24-A-2022-11-15__2020-08-26__05-39-38(1).JPG,animal,0.92,0.775,0.6006,0.1213,0.1694
O24-A-2022-11-15/O24-A-2022-11-15__2020-08-26__05-39-38(2).JPG,animal,0.928,0.6583,0.6298,0.1572,0.1861
O24-A-2022-11-15/O24-A-2022-11-15__2020-08-26__05-39-40(1).JPG,animal,0.882,0.5057,0.6805,0.1817,0.2118
O24-A-2022-11-15/O24-A-2022-11-15__2020-09-03__02-18-54(1).JPG,animal,0.492,0.4494,0.5618,0.113,0.09791
O24-A-2022-11-15/O24-A-2022-11-15__2020-09-03__02-18-54(2).JPG,animal,0.198,0.5338,0.5513,0.1156,0.09236
O24-A-2022-11-15/O24-A-2022-11-15__2020-09-03__02-18-54(3).JPG,animal,0.38,0.5791,0.5444,0.114,0.08749
O24-A-2022-11-15/O24-A-2022-11-15__2020-09-03__02-21-06(1).JPG,animal,0.806,0.2791,0.5979,0.1395,0.118
O24-A-2022-11-15/O24-A-2022-11-15__2020-09-03__02-21-06(2).JPG,animal,0.843,0.3473,0.5958,0.1395,0.1256
O24-A-2022-11-15/O24-A-2022-11-15__2020-09-03__02-21-06(3).JPG,animal,0.809,0.3729,0.5951,0.1557,0.1298
O24-A-2022-11-15/O24-A-2022-11-15__2020-09-11__16-31-36(1).JPG,animal,0.883,0.7218,0.5631,0.127,0.09861
O24-A-2022-11-15/O24-A-2022-11-15__2020-09-11__16-31-36(2).JPG,animal,0.913,0.3479,0.5819,0.1812,0.1486
O24-A-2022-11-15/O24-A-2022-11-15__2020-09-11__16-31-36(3).JPG,animal,0.856,0.8687,0.5402,0.08072,0.09513
O24-A-2022-11-15/O24-A-2022-11-15__2020-09-11__16-31-36(3).JPG,animal,0.906,0.0,0.6736,0.1229,0.1305
O24-A-2022-11-15/O24-A-2022-11-15__2020-09-12__06-24-52(1).JPG,animal,0.923,0.02499,0.7277,0.114,0.1305
O24-A-2022-11-15/O24-A-2022-11-15__2020-09-12__06-24-52(1).JPG,animal,0.928,0.4937,0.6604,0.1812,0.1576
O24-A-2022-11-15/O24-A-2022-11-15__2020-09-12__06-24-52(2).JPG,animal,0.899,0.5906,0.6486,0.1447,0.15
O24-A-2022-11-15/O24-A-2022-11-15__2020-09-12__06-24-52(2).JPG,animal,0.922,0.02447,0.7277,0.1109,0.1277
O24-A-2022-11-15/O24-A-2022-11-15__2020-09-12__06-24-52(3).JPG,animal,0.913,0.6583,0.6298,0.1437,0.1645
O24-A-2022-11-15/O24-A-2022-11-15__2020-09-12__06-24-52(3).JPG,animal,0.92,0.0276,0.727,0.1104,0.1298
O24-A-2022-11-15/O24-A-2022-11-15__2020-09-12__10-49-08(1).JPG,animal,0.825,0.3776,0.6124,0.09791,0.08333
O24-A-2022-11-15/O24-A-2022-11-15__2020-09-12__10-49-08(2).JPG,animal,0.828,0.2875,0.6263,0.08072,0.08749
O24-A-2022-11-15/O24-A-2022-11-15__2020-09-12__10-49-08(3).JPG,animal,0.887,0.1927,0.6402,0.08697,0.08541
O24-A-2022-11-15/O24-A-2022-11-15__2020-09-12__10-52-08(1).JPG,animal,0.0149,0.6666,0.6638,0.3072,0.09791
O24-A-2022-11-15/O24-A-2022-11-15__2020-09-12__10-52-08(1).JPG,animal,0.953,0.6656,0.6659,0.3114,0.2645
O24-A-2022-11-15/O24-A-2022-11-15__2020-09-12__10-52-10(1).JPG,animal,0.00667,0.3749,0.7194,0.3218,0.08194
