filename,class_md,score,x_norm,y_norm,w_norm,h_norm
Q21-C-2022-10-28/Q21-C-2022-10-28__2020-07-15__11-16-26(1).JPG,person,0.00513,0.8927,0.0,0.1072,0.05624
Q21-C-2022-10-28/Q21-C-2022-10-28__2020-07-15__11-16-26(1).JPG,person,0.00859,0.6885,0.0,0.3114,0.1666
Q21-C-2022-10-28/Q21-C-2022-10-28__2020-07-15__11-16-26(1).JPG,person,0.0155,0.875,0.0,0.125,0.8777
Q21-C-2022-10-28/Q21-C-2022-10-28__2020-07-15__11-16-26(1).JPG,person,0.0251,0.8421,0.0,0.1578,0.1013
Q21-C-2022-10-28/Q21-C-2022-10-28__2020-07-15__11-16-26(1).JPG,person,0.0332,0.8661,0.0,0.1338,0.02777
Q21-C-2022-10-28/Q21-C-2022-10-28__2020-07-15__11-16-26(1).JPG,person,0.0523,0.8697,0.0,0.1302,0.2263
Q21-C-2022-10-28/Q21-C-2022-10-28__2020-07-15__11-16-26(2).JPG,empty,,,,,
Q21-C-2022-10-28/Q21-C-2022-10-28__2020-07-15__11-16-26(3).JPG,empty,,,,,
Q21-C-2022-10-28/Q21-C-2022-10-28__2020-07-15__11-17-10(1).JPG,person,0.663,0.3479,0.0,0.652,0.9076
Q21-C-2022-10-28/Q21-C-2022-10-28__2020-07-15__11-17-10(2).JPG,person,0.0146,0.001041,0.02708,0.9947,0.8979
Q21-C-2022-10-28/Q21-C-2022-10-28__2020-07-15__11-17-10(2).JPG,person,0.0642,0.0,0.0,0.9994,0.3527
Q21-C-2022-10-28/Q21-C-2022-10-28__2020-07-15__11-17-10(3).JPG,empty,,,,,
Q21-C-2022-10-28/Q21-C-2022-10-28__2020-07-15__11-18-46(1).JPG,person,0.875,0.0,0.0,0.4171,0.927
Q21-C-2022-10-28/Q21-C-2022-10-28__2020-07-15__11-18-46(2).JPG,person,0.968,0.6203,0.0,0.3796,0.9034
Q21-C-2022-10-28/Q21-C-2022-10-28__2020-07-15__11-18-46(3).JPG,empty,,,,,
Q21-C-2022-10-28/Q21-C-2022-10-28__2020-07-15__11-22-34(1).JPG,empty,,,,,
Q21-C-2022-10-28/Q21-C-2022-10-28__2020-07-15__11-22-34(2).JPG,empty,,,,,
Q21-C-2022-10-28/Q21-C-2022-10-28__2020-07-15__11-22-34(3).JPG,empty,,,,,
Q21-C-2022-10-28/Q21-C-2022-10-28__2020-07-15__11-35-30(1).JPG,empty,,,,,
Q21-C-2022-10-28/Q21-C-2022-10-28__2020-07-15__11-35-30(2).JPG,empty,,,,,
Q21-C-2022-10-28/Q21-C-2022-10-28__2020-07-15__11-35-30(3).JPG,empty,,,,,
Q21-C-2022-10-28/Q21-C-2022-10-28__2020-07-15__11-42-02(1).JPG,empty,,,,,
Q21-C-2022-10-28/Q21-C-2022-10-28__2020-07-15__11-42-02(2).JPG,empty,,,,,
Q21-C-2022-10-28/Q21-C-2022-10-28__2020-07-15__11-42-02(3).JPG,empty,,,,,
Q21-C-2022-10-28/Q21-C-2022-10-28__2020-07-15__11-51-48(1).JPG,empty,,,,,
Q21-C-2022-10-28/Q21-C-2022-10-28__2020-07-15__11-51-48(2).JPG,empty,,,,,
Q21-C-2022-10-28/Q21-C-2022-10-28__2020-07-15__11-51-48(3).JPG,empty,,,,,
Q21-C-2022-10-28/Q21-C-2022-10-28__2020-07-15__11-59-46(1).JPG,empty,,,,,
Q21-C-2022-10-28/Q21-C-2022-10-28__2020-07-15__11-59-46(2).JPG,empty,,,,,
Q21-C-2022-10-28/Q21-C-2022-10-28__2020-07-15__11-59-46(3).JPG,empty,,,,,
