filename,class_md,score,x_norm,y_norm,w_norm,h_norm
O14-B-2022-11-09/O14-B-2022-11-09__2020-10-02__07-11-24(2).JPG,animal,0.0141,0.7031,0.5111,0.04062,0.02013
O14-B-2022-11-09/O14-B-2022-11-09__2020-10-02__07-11-24(2).JPG,animal,0.966,0.7151,0.6041,0.2609,0.3263
O14-B-2022-11-09/O14-B-2022-11-09__2020-10-02__07-11-24(3).JPG,animal,0.00594,0.851,0.8847,0.06197,0.04652
O14-B-2022-11-09/O14-B-2022-11-09__2020-10-02__07-11-24(3).JPG,animal,0.936,0.6145,0.8326,0.3,0.09791
O14-B-2022-11-09/O14-B-2022-11-09__2020-10-02__11-54-24(1).JPG,empty,,,,,
O14-B-2022-11-09/O14-B-2022-11-09__2020-10-02__11-54-24(2).JPG,empty,,,,,
O14-B-2022-11-09/O14-B-2022-11-09__2020-10-02__11-54-24(3).JPG,animal,0.00531,0.7609,0.8118,0.05052,0.03541
O14-B-2022-11-09/O14-B-2022-11-09__2020-10-04__07-48-04(1).JPG,animal,0.0126,0.6875,0.902,0.1869,0.02916
O14-B-2022-11-09/O14-B-2022-11-09__2020-10-04__07-48-04(1).JPG,animal,0.0562,0.7765,0.784,0.03593,0.06111
O14-B-2022-11-09/O14-B-2022-11-09__2020-10-04__07-48-04(1).JPG,animal,0.208,0.4958,0.8916,0.3807,0.03958
O14-B-2022-11-09/O14-B-2022-11-09__2020-10-04__07-48-04(1).JPG,animal,0.713,0.4973,0.8888,0.05729,0.04236
O14-B-2022-11-09/O14-B-2022-11-09__2020-10-04__07-48-04(2).JPG,animal,0.00647,0.7807,0.7833,0.03125,0.04861
O14-B-2022-11-09/O14-B-2022-11-09__2020-10-04__07-48-04(2).JPG,animal,0.0258,0.788,0.9034,0.08749,0.02777
O14-B-2022-11-09/O14-B-2022-11-09__2020-10-04__07-48-04(2).JPG,animal,0.0314,0.7666,0.7833,0.05312,0.07152
O14-B-2022-11-09/O14-B-2022-11-09__2020-10-04__07-48-04(2).JPG,animal,0.0765,0.6864,0.877,0.1036,0.05416
O14-B-2022-11-09/O14-B-2022-11-09__2020-10-04__07-48-04(2).JPG,animal,0.19,0.7458,0.8763,0.127,0.05555
O14-B-2022-11-09/O14-B-2022-11-09__2020-10-04__07-48-04(2).JPG,animal,0.392,0.7463,0.877,0.04374,0.05416
