filename,class_md,score,x_norm,y_norm,w_norm,h_norm
H21-C-2022-10-31/H21-C-2022-10-31__2020-08-26__10-36-21(1).JPG,animal,0.406,0.0,0.0,0.08385,0.8625
H21-C-2022-10-31/H21-C-2022-10-31__2020-08-26__10-36-22(2).JPG,animal,0.0246,0.0,0.0,0.08749,0.384
H21-C-2022-10-31/H21-C-2022-10-31__2020-08-26__10-36-22(2).JPG,animal,0.24,0.0,0.0006944,0.1281,0.8777
H21-C-2022-10-31/H21-C-2022-10-31__2020-08-26__10-36-22(2).JPG,animal,0.382,0.0,0.6416,0.1281,0.227
H21-C-2022-10-31/H21-C-2022-10-31__2020-08-26__10-36-23(3).JPG,animal,0.0121,0.0005208,0.001388,0.9953,0.1902
H21-C-2022-10-31/H21-C-2022-10-31__2020-08-26__10-36-23(3).JPG,animal,0.0124,0.0005208,0.0,0.2385,0.4
H21-C-2022-10-31/H21-C-2022-10-31__2020-08-26__10-36-23(3).JPG,animal,0.0147,0.0,0.0,0.4322,0.2368
H21-C-2022-10-31/H21-C-2022-10-31__2020-08-26__10-36-23(3).JPG,person,0.0332,0.0005208,0.0,0.5317,0.1833
H21-C-2022-10-31/H21-C-2022-10-31__2020-08-26__10-36-23(3).JPG,animal,0.257,0.0,0.0,0.2473,0.1826
H21-C-2022-10-31/H21-C-2022-10-31__2020-08-26__11-20-48(1).JPG,empty,,,,,
H21-C-2022-10-31/H21-C-2022-10-31__2020-08-26__11-20-49(2).JPG,empty,,,,,
H21-C-2022-10-31/H21-C-2022-10-31__2020-08-26__11-20-49(3).JPG,empty,,,,,
H21-C-2022-10-31/H21-C-2022-10-31__2020-08-26__11-22-19(1).JPG,empty,,,,,
H21-C-2022-10-31/H21-C-2022-10-31__2020-08-26__11-22-20(2).JPG,empty,,,,,
H21-C-2022-10-31/H21-C-2022-10-31__2020-08-26__11-22-21(3).JPG,empty,,,,,
H21-C-2022-10-31/H21-C-2022-10-31__2020-08-26__11-27-07(1).JPG,empty,,,,,
H21-C-2022-10-31/H21-C-2022-10-31__2020-08-26__11-27-08(2).JPG,empty,,,,,
H21-C-2022-10-31/H21-C-2022-10-31__2020-08-26__11-27-09(3).JPG,empty,,,,,
H21-C-2022-10-31/H21-C-2022-10-31__2020-08-26__11-28-08(1).JPG,empty,,,,,
H21-C-2022-10-31/H21-C-2022-10-31__2020-08-26__11-28-09(2).JPG,empty,,,,,
H21-C-2022-10-31/H21-C-2022-10-31__2020-08-26__11-28-10(3).JPG,empty,,,,,
H21-C-2022-10-31/H21-C-2022-10-31__2020-08-26__11-35-36(1).JPG,empty,,,,,
H21-C-2022-10-31/H21-C-2022-10-31__2020-08-26__11-35-37(2).JPG,empty,,,,,
H21-C-2022-10-31/H21-C-2022-10-31__2020-08-26__11-35-37(3).JPG,empty,,,,,
H21-C-2022-10-31/H21-C-2022-10-31__2020-08-26__11-56-06(1).JPG,animal,0.0106,0.09895,0.5597,0.04322,0.07638
H21-C-2022-10-31/H21-C-2022-10-31__2020-08-26__11-56-07(2).JPG,empty,,,,,
H21-C-2022-10-31/H21-C-2022-10-31__2020-08-26__11-56-08(3).JPG,empty,,,,,
H21-C-2022-10-31/H21-C-2022-10-31__2020-08-26__11-59-32(1).JPG,empty,,,,,
H21-C-2022-10-31/H21-C-2022-10-31__2020-08-26__11-59-33(2).JPG,empty,,,,,
H21-C-2022-10-31/H21-C-2022-10-31__2020-08-26__11-59-34(3).JPG,empty,,,,,
H21-C-2022-10-31/H21-C-2022-10-31__2020-08-26__12-01-34(1).JPG,empty,,,,,
H21-C-2022-10-31/H21-C-2022-10-31__2020-08-26__12-01-35(2).JPG,empty,,,,,
H21-C-2022-10-31/H21-C-2022-10-31__2020-08-26__12-01-36(3).JPG,animal,0.214,0.09843,0.5576,0.04687,0.1444
H21-C-2022-10-31/H21-C-2022-10-31__2020-08-26__12-02-33(1).JPG,animal,0.00882,0.3984,0.3534,0.01197,0.02291
H21-C-2022-10-31/H21-C-2022-10-31__2020-08-26__12-02-34(2).JPG,empty,,,,,
H21-C-2022-10-31/H21-C-2022-10-31__2020-08-26__12-02-35(3).JPG,empty,,,,,
H21-C-2022-10-31/H21-C-2022-10-31__2020-08-26__12-04-32(1).JPG,empty,,,,,
H21-C-2022-10-31/H21-C-2022-10-31__2020-08-26__12-04-33(2).JPG,empty,,,,,
H21-C-2022-10-31/H21-C-2022-10-31__2020-08-26__12-04-34(3).JPG,animal,0.0104,0.09895,0.5604,0.04062,0.0743
H21-C-2022-10-31/H21-C-2022-10-31__2020-08-26__12-06-10(1).JPG,empty,,,,,
H21-C-2022-10-31/H21-C-2022-10-31__2020-08-26__12-06-11(2).JPG,empty,,,,,
H21-C-2022-10-31/H21-C-2022-10-31__2020-08-26__12-06-12(3).JPG,empty,,,,,
H21-C-2022-10-31/H21-C-2022-10-31__2020-08-26__12-07-22(1).JPG,empty,,,,,
H21-C-2022-10-31/H21-C-2022-10-31__2020-08-26__12-07-23(2).JPG,empty,,,,,
H21-C-2022-10-31/H21-C-2022-10-31__2020-08-26__12-07-24(3).JPG,animal,0.0137,0.09895,0.5604,0.04218,0.07222
H21-C-2022-10-31/H21-C-2022-10-31__2020-08-26__12-08-41(1).JPG,empty,,,,,
H21-C-2022-10-31/H21-C-2022-10-31__2020-08-26__12-08-42(2).JPG,empty,,,,,
H21-C-2022-10-31/H21-C-2022-10-31__2020-08-26__12-08-43(3).JPG,empty,,,,,
H21-C-2022-10-31/H21-C-2022-10-31__2020-08-26__12-09-45(1).JPG,empty,,,,,
H21-C-2022-10-31/H21-C-2022-10-31__2020-08-26__12-09-45(2).JPG,empty,,,,,
H21-C-2022-10-31/H21-C-2022-10-31__2020-08-26__12-09-46(3).JPG,empty,,,,,
H21-C-2022-10-31/H21-C-2022-10-31__2020-08-26__12-10-44(1).JPG,empty,,,,,
H21-C-2022-10-31/H21-C-2022-10-31__2020-08-26__12-10-45(2).JPG,empty,,,,,
H21-C-2022-10-31/H21-C-2022-10-31__2020-08-26__12-10-46(3).JPG,animal,0.00788,0.09843,0.5576,0.0401,0.08263
H21-C-2022-10-31/H21-C-2022-10-31__2020-08-26__12-13-25(1).JPG,empty,,,,,
H21-C-2022-10-31/H21-C-2022-10-31__2020-08-26__12-13-26(2).JPG,empty,,,,,
H21-C-2022-10-31/H21-C-2022-10-31__2020-08-26__12-13-27(3).JPG,empty,,,,,
H21-C-2022-10-31/H21-C-2022-10-31__2020-08-26__12-14-34(1).JPG,empty,,,,,
H21-C-2022-10-31/H21-C-2022-10-31__2020-08-26__12-14-35(2).JPG,empty,,,,,
H21-C-2022-10-31/H21-C-2022-10-31__2020-08-26__12-14-36(3).JPG,empty,,,,,
H21-C-2022-10-31/H21-C-2022-10-31__2020-08-26__12-15-34(1).JPG,empty,,,,,
H21-C-2022-10-31/H21-C-2022-10-31__2020-08-26__12-15-35(2).JPG,empty,,,,,
H21-C-2022-10-31/H21-C-2022-10-31__2020-08-26__12-15-36(3).JPG,empty,,,,,
H21-C-2022-10-31/H21-C-2022-10-31__2020-08-26__12-18-31(1).JPG,empty,,,,,
H21-C-2022-10-31/H21-C-2022-10-31__2020-08-26__12-18-32(2).JPG,animal,0.00829,0.09895,0.5576,0.0401,0.1083
H21-C-2022-10-31/H21-C-2022-10-31__2020-08-26__12-18-33(3).JPG,empty,,,,,
H21-C-2022-10-31/H21-C-2022-10-31__2020-08-26__12-20-09(1).JPG,empty,,,,,
H21-C-2022-10-31/H21-C-2022-10-31__2020-08-26__12-20-10(2).JPG,empty,,,,,
H21-C-2022-10-31/H21-C-2022-10-31__2020-08-26__12-20-11(3).JPG,empty,,,,,
H21-C-2022-10-31/H21-C-2022-10-31__2020-08-26__12-21-43(1).JPG,animal,0.00756,0.09947,0.5555,0.04739,0.07847
H21-C-2022-10-31/H21-C-2022-10-31__2020-08-26__12-21-44(2).JPG,animal,0.0236,0.09843,0.5534,0.05104,0.07916
H21-C-2022-10-31/H21-C-2022-10-31__2020-08-26__12-21-45(3).JPG,empty,,,,,
H21-C-2022-10-31/H21-C-2022-10-31__2020-08-26__12-22-57(1).JPG,empty,,,,,
H21-C-2022-10-31/H21-C-2022-10-31__2020-08-26__12-22-58(2).JPG,empty,,,,,
H21-C-2022-10-31/H21-C-2022-10-31__2020-08-26__12-22-59(3).JPG,empty,,,,,
