filename,class_md,score,x_norm,y_norm,w_norm,h_norm
K7-B-2021-10-28/K7-B-2021-10-28__2020-09-02__12-09-08(1).JPG,empty,,,,,
K7-B-2021-10-28/K7-B-2021-10-28__2020-09-02__12-09-09(2).JPG,empty,,,,,
K7-B-2021-10-28/K7-B-2021-10-28__2020-09-02__12-09-10(3).JPG,empty,,,,,
K7-B-2021-10-28/K7-B-2021-10-28__2020-09-02__12-18-58(1).JPG,empty,,,,,
K7-B-2021-10-28/K7-B-2021-10-28__2020-09-02__12-18-59(2).JPG,empty,,,,,
K7-B-2021-10-28/K7-B-2021-10-28__2020-09-02__12-19-00(1).JPG,empty,,,,,
K7-B-2021-10-28/K7-B-2021-10-28__2020-09-02__12-32-06(1).JPG,empty,,,,,
K7-B-2021-10-28/K7-B-2021-10-28__2020-09-02__12-32-07(2).JPG,empty,,,,,
K7-B-2021-10-28/K7-B-2021-10-28__2020-09-02__12-32-08(3).JPG,empty,,,,,
K7-B-2021-10-28/K7-B-2021-10-28__2020-09-02__12-37-04(1).JPG,empty,,,,,
K7-B-2021-10-28/K7-B-2021-10-28__2020-09-02__12-37-05(2).JPG,empty,,,,,
K7-B-2021-10-28/K7-B-2021-10-28__2020-09-02__12-37-06(3).JPG,empty,,,,,
K7-B-2021-10-28/K7-B-2021-10-28__2020-09-02__12-39-02(1).JPG,empty,,,,,
K7-B-2021-10-28/K7-B-2021-10-28__2020-09-02__12-39-03(2).JPG,empty,,,,,
K7-B-2021-10-28/K7-B-2021-10-28__2020-09-02__12-39-04(3).JPG,empty,,,,,
K7-B-2021-10-28/K7-B-2021-10-28__2020-09-02__12-42-24(1).JPG,empty,,,,,
K7-B-2021-10-28/K7-B-2021-10-28__2020-09-02__12-42-25(2).JPG,empty,,,,,
K7-B-2021-10-28/K7-B-2021-10-28__2020-09-02__12-42-26(3).JPG,empty,,,,,
K7-B-2021-10-28/K7-B-2021-10-28__2020-09-02__12-50-12(1).JPG,empty,,,,,
K7-B-2021-10-28/K7-B-2021-10-28__2020-09-02__12-50-13(2).JPG,animal,0.00875,0.5791,0.2819,0.02916,0.04722
K7-B-2021-10-28/K7-B-2021-10-28__2020-09-02__12-50-13(2).JPG,animal,0.0678,0.5104,0.4354,0.101,0.09166
K7-B-2021-10-28/K7-B-2021-10-28__2020-09-02__12-50-14(3).JPG,empty,,,,,
K7-B-2021-10-28/K7-B-2021-10-28__2020-09-02__12-52-17(1).JPG,empty,,,,,
K7-B-2021-10-28/K7-B-2021-10-28__2020-09-02__12-52-18(2).JPG,empty,,,,,
K7-B-2021-10-28/K7-B-2021-10-28__2020-09-02__12-52-19(3).JPG,empty,,,,,
K7-B-2021-10-28/K7-B-2021-10-28__2020-09-02__13-02-10(1).JPG,empty,,,,,
K7-B-2021-10-28/K7-B-2021-10-28__2020-09-02__13-02-11(2).JPG,empty,,,,,
K7-B-2021-10-28/K7-B-2021-10-28__2020-09-02__13-02-11(3).JPG,empty,,,,,
K7-B-2021-10-28/K7-B-2021-10-28__2020-09-02__13-03-20(1).JPG,empty,,,,,
K7-B-2021-10-28/K7-B-2021-10-28__2020-09-02__13-03-21(2).JPG,animal,0.0063,0.5734,0.2604,0.05833,0.06736
K7-B-2021-10-28/K7-B-2021-10-28__2020-09-02__13-03-22(3).JPG,empty,,,,,
K7-B-2021-10-28/K7-B-2021-10-28__2020-09-02__13-19-37(1).JPG,animal,0.0154,0.3552,0.3673,0.04687,0.05486
K7-B-2021-10-28/K7-B-2021-10-28__2020-09-02__13-19-38(2).JPG,empty,,,,,
K7-B-2021-10-28/K7-B-2021-10-28__2020-09-02__13-19-39(3).JPG,empty,,,,,
K7-B-2021-10-28/K7-B-2021-10-28__2020-09-02__13-21-04(1).JPG,empty,,,,,
K7-B-2021-10-28/K7-B-2021-10-28__2020-09-02__13-21-05(2).JPG,empty,,,,,
K7-B-2021-10-28/K7-B-2021-10-28__2020-09-02__13-21-06(3).JPG,empty,,,,,
K7-B-2021-10-28/K7-B-2021-10-28__2020-09-02__13-22-04(1).JPG,empty,,,,,
K7-B-2021-10-28/K7-B-2021-10-28__2020-09-02__13-22-05(2).JPG,empty,,,,,
K7-B-2021-10-28/K7-B-2021-10-28__2020-09-02__13-22-06(3).JPG,empty,,,,,
K7-B-2021-10-28/K7-B-2021-10-28__2020-09-02__13-35-02(1).JPG,empty,,,,,
K7-B-2021-10-28/K7-B-2021-10-28__2020-09-02__13-35-03(2).JPG,empty,,,,,
K7-B-2021-10-28/K7-B-2021-10-28__2020-09-02__13-35-04(3).JPG,empty,,,,,
K7-B-2021-10-28/K7-B-2021-10-28__2020-09-02__13-38-53(1).JPG,empty,,,,,
K7-B-2021-10-28/K7-B-2021-10-28__2020-09-02__13-38-54(2).JPG,empty,,,,,
K7-B-2021-10-28/K7-B-2021-10-28__2020-09-02__13-38-55(3).JPG,empty,,,,,
K7-B-2021-10-28/K7-B-2021-10-28__2020-09-02__13-48-08(1).JPG,empty,,,,,
K7-B-2021-10-28/K7-B-2021-10-28__2020-09-02__13-48-09(2).JPG,empty,,,,,
K7-B-2021-10-28/K7-B-2021-10-28__2020-09-02__13-48-10(3).JPG,empty,,,,,
K7-B-2021-10-28/K7-B-2021-10-28__2020-09-02__13-51-20(1).JPG,empty,,,,,
K7-B-2021-10-28/K7-B-2021-10-28__2020-09-02__13-51-21(2).JPG,empty,,,,,
K7-B-2021-10-28/K7-B-2021-10-28__2020-09-02__13-51-22(3).JPG,empty,,,,,
K7-B-2021-10-28/K7-B-2021-10-28__2020-09-02__14-03-17(1).JPG,empty,,,,,
K7-B-2021-10-28/K7-B-2021-10-28__2020-09-02__14-03-18(2).JPG,empty,,,,,
K7-B-2021-10-28/K7-B-2021-10-28__2020-09-02__14-03-19(3).JPG,empty,,,,,
K7-B-2021-10-28/K7-B-2021-10-28__2020-09-03__11-34-53(1).JPG,empty,,,,,
K7-B-2021-10-28/K7-B-2021-10-28__2020-09-03__11-34-54(2).JPG,empty,,,,,
K7-B-2021-10-28/K7-B-2021-10-28__2020-09-03__11-34-55(3).JPG,empty,,,,,
K7-B-2021-10-28/K7-B-2021-10-28__2020-09-03__11-43-40(1).JPG,empty,,,,,
K7-B-2021-10-28/K7-B-2021-10-28__2020-09-03__11-43-41(2).JPG,animal,0.00781,0.3343,0.377,0.06614,0.06388
K7-B-2021-10-28/K7-B-2021-10-28__2020-09-03__11-43-41(2).JPG,animal,0.0109,0.3333,0.3763,0.1442,0.09652
K7-B-2021-10-28/K7-B-2021-10-28__2020-09-03__11-43-42(3).JPG,empty,,,,,
K7-B-2021-10-28/K7-B-2021-10-28__2020-09-03__11-59-07(1).JPG,empty,,,,,
K7-B-2021-10-28/K7-B-2021-10-28__2020-09-03__11-59-08(2).JPG,empty,,,,,
K7-B-2021-10-28/K7-B-2021-10-28__2020-09-03__11-59-09(3).JPG,empty,,,,,
K7-B-2021-10-28/K7-B-2021-10-28__2020-09-03__13-07-18(1).JPG,empty,,,,,
K7-B-2021-10-28/K7-B-2021-10-28__2020-09-03__13-07-19(2).JPG,empty,,,,,
K7-B-2021-10-28/K7-B-2021-10-28__2020-09-03__13-07-20(3).JPG,empty,,,,,
K7-B-2021-10-28/K7-B-2021-10-28__2020-09-03__13-20-05(1).JPG,empty,,,,,
